Date,Bitcoin,Crypto,Cryptocurrency,ETH,Crytpo Regulations,Crypto Ban,Crypto Bubble,Bull,Bear,Hack,Crypto Market,Stocks,Time to buy,should I sell,how to buy,exchange,wallet,mining,blockchain,Bitcoin_delta,Crypto_delta,Cryptocurrency_delta,ETH_delta,Crytpo Regulations_delta,Crypto Ban_delta,Crypto Bubble_delta,Bull_delta,Bear_delta,Hack_delta,Crypto Market_delta,Stocks_delta,Time to buy_delta,should I sell_delta,how to buy_delta,exchange_delta,wallet_delta,mining_delta,blockchain_delta,Open,High,Low,Close,Volume,PriceDelta,VolumeDelta,EMA3,EMA7,EMA14,EMA20,EMA50,Volume_USDT,VolumeDelta_USDT,Volatility_USDT,Yesterday_Price,3day_Past_Mean_Price,7day_Past_Mean_Price,Yesterday_Volume,3day_Past_Mean_Volume,7day_Past_Mean_Volume,Yesterday_Vol_USDT,3day_Past_Mean_Vol_USDT,7day_Past_Mean_Vol_USDT,RSI,RSI_BuySellFlag,EMA_BuySellFlag
12/27/2018,78,13,6,3,0,0,0,66,93,44,0,17,12,0,100,78,35,9,0,5,-1,1,0,0,-3,-2,-3,-1,3,0,3,9,-6,0,14,-9,3,-4,3854.688477,3874.416992,3645.448486,3654.833496,5130222366,-202.464111,-196325552,3772.123293,3824.031443,3795.425574,3819.433862,4324.528857,3977540744,-483644272,0.027692,3857.297607,3775.873942,3902.275356,5326547918,5538325859,6117008644,4461185016,4644222132,5184378766,43.28365828,0,-1
12/28/2018,80,13,9,0,0,0,2,81,84,37,1,18,0,0,83,68,33,12,3,2,0,3,-3,0,0,2,15,-9,-7,1,1,-12,0,-17,-10,-2,3,3,3653.131836,3956.135986,3642.63208,3923.918701,5631554348,269.085205,501331982,3848.020997,3849.003257,3812.557991,3829.384799,4308.818655,4639997631,662456887,0.035054,3654.833496,3812.016601,3906.18607,5130222366,5362774877,5892085593,3977540744,4359574464,4996099512,50.4236555,0,1
12/29/2018,71,14,8,0,0,0,0,81,89,37,0,13,7,0,94,61,30,8,5,-9,1,-1,0,0,0,-2,0,5,0,-1,-5,7,0,11,-7,-3,-4,2,3932.491699,3963.758789,3820.408691,3820.408691,4991655917,-103.51001,-639898431,3834.214844,3841.854616,3813.604751,3828.529932,4289.665323,4372940348,-267057283,0.033078,3923.918701,3799.720296,3878.504081,5631554348,5251144210,5804347405,4639997631,4330159574,5014511515,47.92432849,0,-1
12/30/2018,74,13,6,5,0,0,0,61,96,39,0,10,6,0,93,64,33,9,4,3,-1,-2,5,0,0,0,-20,7,2,0,-3,-1,0,-1,3,3,1,-1,3822.384766,3901.908936,3797.219238,3865.952637,4770578575,45.543946,-221077342,3850.083741,3847.879121,3820.584469,3832.093999,4273.049139,3762583033,-610357315,0.01888,3820.408691,3870.093343,3859.500139,4991655917,5131262947,5607104988,4372940348,4258507004,4802898049,49.11934643,0,1
12/31/2018,81,11,8,7,0,0,0,57,94,40,1,12,16,6,72,62,35,12,6,7,-2,2,2,0,0,0,-4,-2,1,1,2,10,6,-21,-2,2,3,2,3866.839111,3868.74292,3725.867432,3742.700439,4661840806,-123.252198,-108737769,3796.39209,3821.584451,3810.199932,3823.580327,4252.251151,3447513904,-315069129,0.016854,3865.952637,3809.687256,3811.514613,4770578575,4808025099,5238658175,3762583033,3861012428,4307957330,46.04023252,0,-1
1/1/2019,59,5,10,2,0,0,0,56,63,24,0,9,11,0,75,44,19,10,3,-22,-6,2,-5,0,0,0,-1,-31,-16,-1,-3,-5,-6,3,-18,-16,-2,-3,3746.713379,3850.913818,3707.231201,3843.52002,4324200990,100.819581,-337639816,3819.956055,3827.068343,3814.64261,3825.479345,4236.222479,3139234963,-308278941,0.012197,3742.700439,3817.391032,3815.518799,4661840806,4585540124,4976657274,3447513904,3449777300,3971570806,48.86403633,0,1
1/2/2019,90,15,9,8,0,0,0,70,75,34,0,12,31,5,91,58,32,11,3,31,10,-1,6,0,0,0,14,12,10,0,3,20,5,16,14,13,1,0,3849.216309,3947.981201,3817.409424,3943.409424,5244856836,99.889404,920655846,3881.682739,3856.153613,3831.811519,3836.710781,4224.739614,4442755398,1303520435,0.012179,3843.52002,3843.209961,3827.820487,4324200990,4743632877,4964987120,3139234963,3676501422,3968938003,51.56832563,0,0
1/3/2019,89,12,12,7,0,0,0,66,62,35,0,12,9,0,79,66,28,15,4,-1,-3,3,-1,0,0,0,-4,-13,1,0,0,-22,-5,-12,8,-4,4,1,3931.048584,3935.685059,3826.2229,3836.741211,4530215219,-106.668213,-714641617,3859.211975,3851.300513,3832.468811,3836.713679,4209.52399,3487202823,-955552575,0.008538,3943.409424,3874.556885,3853.807303,5244856836,4699757682,4879271813,4442755398,3689731061,3898889729,48.61188316,0,0
1/4/2019,75,13,4,9,0,0,2,62,63,30,0,15,5,0,95,69,24,10,1,-14,1,-8,2,0,0,2,-4,1,-5,0,3,-4,0,16,3,-4,-5,-3,3832.040039,3865.93457,3783.85376,3857.717529,4847965467,20.976318,317750248,3858.464752,3852.904767,3835.835307,3838.714046,4195.727659,3895786727,408583904,0.014048,3836.741211,3879.289388,3844.349993,4530215219,4874345841,4767330544,3487202823,3941914983,3792573885,49.22831758,0,0
1/5/2019,79,11,6,8,0,0,0,59,65,27,0,13,4,0,69,59,19,9,4,4,-2,2,-1,0,0,-2,-3,2,-3,0,-2,-1,0,-26,-10,-5,-1,3,3851.973877,3904.903076,3836.900146,3845.19458,5137609824,-12.522949,289644357,3851.829666,3850.97722,3837.08321,3839.33124,4181.981263,3993806914,98020187,0.016002,3857.717529,3846.551107,3847.890834,4847965467,4838596837,4788181102,3895786727,3792265488,3738411966,48.85155772,0,0
1/6/2019,61,8,4,0,0,4,0,69,67,33,1,7,6,4,80,53,26,9,4,-18,-3,-2,-8,0,4,0,10,2,6,1,-6,2,4,11,-6,7,0,0,3836.519043,4093.297363,3826.513184,4076.632568,5597027440,231.437988,459417616,3964.231117,3907.391057,3869.023124,3861.931366,4177.849942,4224650070,230843156,0.02136,3845.19458,3926.514892,3877.987967,5137609824,5194200910,4906245226,3993806914,4038081237,3804421543,55.61271358,0,0
1/7/2019,66,7,5,3,0,0,3,48,100,28,1,13,14,5,78,66,27,11,4,5,-1,1,3,0,-4,3,-21,33,-5,0,6,8,1,-2,13,1,2,0,4078.584961,4092.613525,4020.894043,4025.248291,5228625637,-51.384277,-368401803,3994.739704,3936.855366,3889.853146,3877.485359,4171.865564,3761972510,-462677560,0.012423,4076.632568,3982.35848,3918.351946,5597027440,5321087634,4987214488,4224650070,3993476498,3849344201,53.90887255,0,0
1/8/2019,73,10,12,7,0,3,0,54,69,26,1,11,10,11,72,56,24,13,6,7,3,7,4,0,3,-3,6,-31,-2,0,-2,-4,6,-6,-10,-3,2,2,4028.472168,4109.020996,3996.955322,4030.8479,5306593305,5.599609,77967668,4012.793802,3960.353499,3908.652447,3892.091315,4166.335459,3843200052,81227542,0.009509,4025.248291,4044.24292,3945.113072,5228625637,5377415461,5127556247,3761972510,3943274211,3949910642,54.07400245,0,0
1/9/2019,80,7,8,7,0,0,0,59,86,40,0,19,12,0,82,67,28,14,6,7,-3,-4,0,0,-3,0,5,17,14,-1,8,2,-11,10,11,4,1,0,4031.552002,4068.403564,4022.662842,4035.296387,5115905225,4.448487,-190688080,4024.045095,3979.089221,3925.538306,3905.729893,4161.196672,3694148978,-149051074,0.011882,4030.8479,4030.464193,3958.239781,5306593305,5217041389,5109134588,3843200052,3766440513,3842966868,54.21434106,0,0
1/10/2019,77,12,8,7,0,2,0,68,83,41,0,17,6,4,68,73,25,11,5,-3,5,0,0,0,2,0,9,-3,1,0,-2,-6,4,-14,6,-3,-3,-1,4034.411377,4064.06665,3659.174561,3678.924561,6874143796,-356.371826,1758238571,3851.484828,3904.048056,3892.656473,3884.129386,4142.28404,5844376311,2150227333,0.031748,4035.296387,3915.022949,3935.694545,5115905225,5765547442,5443981528,3694148978,4460575114,4179705937,42.90366263,0,-1
1/11/2019,78,9,3,6,0,0,0,60,85,34,2,16,5,3,69,68,20,15,4,1,-3,-5,-1,0,-2,0,-8,2,-7,2,-1,-1,-1,1,-5,-5,4,-1,3674.015381,3713.881836,3653.069824,3687.365479,5538712865,8.440918,-1335430931,3769.425153,3849.877412,3865.28434,3865.389966,4124.444097,4194066259,-1650310052,0.008211,3678.924561,3800.528809,3911.358538,6874143796,5842920629,5542659727,5844376311,4577530516,4222317299,43.20590037,0,0
1/12/2019,62,13,4,6,0,0,0,67,80,42,0,13,6,0,77,54,23,10,2,-16,4,1,0,0,0,0,7,-5,8,-2,-3,1,-3,8,-14,3,-5,-2,3686.973145,3698.978271,3653.810791,3661.301025,4778170883,-26.064454,-760541982,3715.363089,3802.733315,3838.086565,3845.952924,4106.281623,3258438567,-935627692,0.011308,3687.365479,3675.863688,3885.08803,5538712865,5730342515,5491311307,4194066259,4432293712,4117264678,42.45850776,0,0
1/13/2019,62,9,9,6,0,0,0,71,94,44,0,11,0,12,87,54,19,7,0,0,-4,5,0,0,0,0,4,14,2,0,-2,-6,12,10,0,-4,-3,-2,3658.868164,3674.76001,3544.927246,3552.953125,4681302466,-108.3479,-96868417,3634.158107,3740.288268,3800.068773,3818.048181,4084.582466,3380321686,121883119,0.022059,3661.301025,3633.87321,3810.276681,4778170883,4999395405,5360493454,3258438567,3610942171,3996646338,39.40686182,0,0
1/14/2019,63,6,7,0,0,0,0,60,85,42,1,13,11,0,100,58,25,14,2,1,-3,-2,-6,0,0,0,-11,-9,-2,1,2,11,-12,13,4,6,7,2,3557.311035,3727.836182,3552.285156,3706.052246,5651384490,153.099121,970082024,3670.105177,3731.729262,3787.533236,3807.381902,4069.738144,4072427029,692105343,0.013592,3552.953125,3640.102132,3764.677246,4681302466,5036952613,5420887576,3380321686,3570395761,4040996983,45.3806873,0,0
1/15/2019,81,3,7,10,0,0,2,100,87,37,1,19,7,6,57,69,19,14,4,18,-3,0,10,0,0,2,40,2,-5,0,6,-4,6,-43,11,-6,0,2,3704.216309,3720.15332,3619.949219,3630.675293,5537192302,-75.376953,-114192188,3650.390235,3706.46577,3766.618844,3790.552701,4052.519993,3956962447,-115464582,0.009077,3706.052246,3629.893555,3707.509731,5651384490,5289959753,5453830290,4072427029,3803237054,4057248754,43.12633295,0,0
1/16/2019,83,7,11,8,0,0,0,45,80,40,0,16,9,8,75,61,24,12,8,2,4,4,-2,0,0,-2,-55,-7,3,-1,-3,2,2,18,-8,5,-2,4,3631.509766,3685.7771,3624.67334,3655.006836,5394457145,24.331543,-142735157,3652.698535,3693.601036,3751.737243,3777.643571,4036.931242,3933540777,-23421670,0.009073,3630.675293,3663.911458,3653.182652,5537192302,5527677979,5493623421,3956962447,3987643418,4091447582,44.09181076,0,0
1/17/2019,83,15,9,5,0,0,0,57,89,36,0,17,4,3,86,63,16,16,3,0,8,-2,-3,0,0,0,12,9,-4,0,1,-5,-5,11,2,-8,4,-5,3651.871094,3680.135986,3621.960938,3678.563965,5464420383,23.557129,69963238,3665.63125,3689.841769,3741.980806,3768.207418,4022.877623,4146824182,213283405,0.006754,3655.006836,3654.748698,3653.131138,5394457145,5465356610,5292234362,3933540777,4012442469,3848940135,45.06416428,0,0
1/18/2019,85,20,14,0,0,0,0,46,85,44,0,18,17,0,74,70,22,11,5,2,5,5,-5,0,0,0,-11,-4,8,0,1,13,-3,-12,7,6,-5,2,3677.990479,3682.52002,3637.080811,3657.839355,5002961727,-20.72461,-461458656,3661.735303,3681.841165,3730.761946,3757.696174,4008.562397,3661299223,-485524959,0.007466,3678.563965,3663.803385,3648.913121,5464420383,5287279752,5215698485,4146824182,3913888061,3772830559,44.3336463,0,0
1/19/2019,72,4,8,3,0,0,0,54,89,42,0,9,10,0,77,55,25,8,4,-13,-16,-6,3,0,0,0,8,4,-2,0,-9,-7,0,3,-15,3,-3,-1,3652.37793,3758.533447,3652.37793,3728.568359,5955691380,70.729004,952729653,3695.151831,3693.522964,3730.469467,3754.922096,3997.582239,3961648844,300349621,0.010623,3657.839355,3688.323893,3658.52274,5002961727,5474357830,5383915699,3661299223,3923257416,3873289170,47.46372136,0,0
1/20/2019,69,8,7,3,0,0,2,57,84,49,3,10,16,0,97,49,20,14,3,-3,4,-1,0,0,0,2,3,-5,7,3,1,6,0,20,-6,-5,6,-1,3725.446045,3743.387939,3583.019531,3601.013672,5582489560,-127.554687,-373201820,3648.082751,3670.395641,3713.208695,3740.264151,3982.03053,4389435191,427786347,0.014329,3728.568359,3662.473795,3665.388532,5955691380,5513714222,5512656712,3961648844,4004127753,4017448242,42.79072751,0,0
1/21/2019,76,15,11,5,0,0,0,67,80,40,0,16,15,0,82,64,20,13,2,7,7,4,2,0,0,-2,10,-4,-9,-3,6,-1,0,-15,15,0,-1,-1,3600.372803,3608.84082,3558.537109,3576.032471,5004347059,-24.981201,-578142501,3612.057611,3646.804848,3694.918531,3724.623039,3966.109038,3497758658,-891676533,0.016644,3601.013672,3635.204834,3646.814279,5582489560,5514176000,5420222794,4389435191,3949614231,3935352760,41.92024743,0,0
1/22/2019,75,11,4,0,0,0,0,53,78,40,0,14,4,0,71,60,22,14,5,-1,-4,-7,-5,0,0,0,-14,-2,0,0,-2,-11,0,-11,-4,2,1,3,3575.081299,3620.746582,3539.721436,3604.577148,5313623556,28.544677,309276497,3608.31738,3636.247923,3682.873014,3713.190097,3951.931316,3879616222,381857564,0.008427,3576.032471,3593.87443,3643.085972,5004347059,5300153392,5388284401,3497758658,3922270024,3924303300,43.33862794,0,0
1/23/2019,66,19,12,4,0,0,0,82,84,42,0,16,8,0,79,61,28,13,3,-9,8,8,4,0,0,0,29,6,2,0,2,4,0,8,1,6,-1,-2,3605.557129,3623.067871,3565.313965,3585.123047,5433755649,-19.454101,120132093,3596.720213,3623.466704,3669.839685,3700.993235,3937.546678,3663985821,-215630401,0.006043,3604.577148,3588.577555,3633.102574,5313623556,5250575421,5393898473,3879616222,3680453567,3885795449,42.57549807,0,0
1/24/2019,85,17,10,3,0,0,0,87,81,41,0,16,8,12,73,61,18,12,6,19,-2,-2,-1,0,0,0,5,-3,-1,0,0,0,12,-6,0,-10,-1,3,3584.500244,3616.087402,3569.092773,3600.865479,5262869046,15.742432,-170886603,3598.792846,3617.816398,3660.643124,3691.457258,3924.343494,3581348682,-82637139,0.007458,3585.123047,3596.855225,3622.00279,5433755649,5336749417,5365105425,3663985821,3708316908,3805013234,43.44336315,0,0
1/25/2019,60,11,13,3,0,0,4,93,90,39,0,19,13,0,59,63,22,13,4,-25,-6,3,0,0,0,4,6,9,-2,0,3,5,-12,-14,2,4,1,-2,3607.390381,3612.927734,3575.597412,3599.765869,5265847539,-1.09961,2978493,3599.279358,3613.303766,3652.526157,3682.724745,3911.61496,3634209137,52860455,0.00554,3600.865479,3595.251465,3613.706578,5262869046,5320824078,5402660541,3581348682,3626514547,3801143222,43.39403027,0,0
1/26/2019,67,11,5,0,0,0,0,97,98,42,0,16,14,0,59,57,21,16,3,7,0,-8,-3,0,0,-4,4,8,3,0,-3,1,0,0,-6,-1,3,-1,3599.715332,3654.933105,3593.345947,3602.460449,5098183235,2.69458,-167664304,3600.869903,3610.592936,3645.850729,3675.080526,3899.491253,3445405585,-188803552,0.009681,3599.765869,3601.030599,3595.691162,5265847539,5208966607,5280159378,3634209137,3553654468,3727394185,43.56315724,0,0
1/27/2019,85,9,7,4,0,0,0,95,100,43,0,12,8,4,69,46,25,12,5,18,-2,2,4,0,0,0,-2,2,1,0,-4,-6,4,10,-11,4,-4,2,3604.687256,3612.671387,3567.24585,3583.96582,5570752966,-18.494629,472569731,3592.417862,3603.936157,3637.599408,3666.402935,3887.117707,3932642453,487236868,0.009977,3602.460449,3595.397379,3593.255755,5098183235,5311594580,5278482721,3445405585,3670752392,3662138080,42.62186962,0,0
1/28/2019,72,14,15,0,0,0,6,88,88,40,0,18,10,0,80,56,19,10,4,-13,5,8,-4,0,0,6,-7,-12,-3,0,6,2,-4,11,10,-6,-2,-1,3584.283203,3586.750977,3439.23291,3470.450439,6908930483,-113.515381,1338177517,3531.43415,3570.564728,3615.312879,3647.740793,3870.777814,4951907623,1019265170,0.007662,3583.96582,3552.292236,3578.172607,5570752966,5859288895,5550566068,3932642453,4109985220,3869873646,37.29526496,0,0
1/29/2019,63,10,13,0,0,0,0,81,91,40,1,14,10,0,57,57,22,14,5,-9,-4,-2,0,0,0,-6,-7,3,0,1,-4,0,0,-23,1,3,4,1,3468.870117,3476.06543,3400.819824,3448.116943,5897159493,-22.333496,-1011770990,3489.775547,3539.952782,3593.020087,3628.728997,3854.202878,4206195777,-745711846,0.006506,3470.450439,3500.844401,3555.821149,6908930483,6125614314,5633928344,4951907623,4363581951,3916527868,36.33319157,0,0
1/30/2019,81,0,9,0,0,0,5,55,80,41,0,20,9,4,88,76,22,18,5,18,-10,-4,0,0,0,5,-26,-11,1,-1,6,-1,4,31,19,0,4,0,3443.896973,3495.174805,3429.387939,3486.181641,5955112627,38.064698,57953134,3487.978594,3526.509996,3578.774961,3615.153059,3839.770673,4249354160,43158383,0.006939,3448.116943,3468.249674,3541.686663,5897159493,6253734201,5708407913,4206195777,4469152520,4000151917,39.21143015,0,0
1/31/2019,58,15,18,6,0,0,0,84,77,37,0,21,9,0,60,74,23,13,3,-23,15,9,6,0,0,-5,29,-3,-4,0,1,0,-4,-28,-2,1,-5,-2,3485.40918,3504.804932,3447.915771,3457.792725,5831198271,-28.388916,-123914356,3472.885659,3509.330679,3562.643996,3600.16636,3824.791145,4110696174,-138657986,0.005304,3486.181641,3464.030436,3521.247698,5955112627,5894490130,5789597802,4249354160,4188748704,4075772987,37.83755313,0,0
2/1/2019,62,10,9,4,0,3,0,83,71,39,0,16,24,4,66,79,23,12,4,4,-5,-9,-2,0,3,0,-1,-6,2,0,-5,15,4,6,5,0,-1,1,3460.547119,3501.954102,3431.591553,3487.945313,5422926707,30.152588,-408271564,3480.415486,3503.984337,3552.684172,3589.478641,3811.581505,3949396927,-161299247,0.009724,3457.792725,3477.30656,3505.273333,5831198271,5736412535,5812037683,4110696174,4103149087,4120799814,40.23284387,0,0
2/2/2019,55,10,6,4,0,0,0,66,90,36,0,15,4,6,69,60,23,12,4,-7,0,-3,0,0,-3,0,-17,19,-3,0,-1,-20,2,3,-19,0,0,0,3484.625977,3523.287354,3467.574707,3521.060791,5071623601,33.115478,-351303106,3500.738139,3508.253451,3548.467721,3582.962656,3800.188536,3806913471,-142483456,0.00681,3487.945313,3488.932943,3493.64481,5422926707,5441916193,5808243450,3949396927,3955668857,4172443798,42.83797081,0,0
2/3/2019,56,3,5,5,0,0,0,75,92,37,1,12,8,5,97,51,24,15,4,1,-7,-1,1,0,0,0,9,2,1,1,-3,4,-1,28,-9,1,3,0,3516.139648,3521.388184,3447.924316,3464.013428,5043937584,-57.047363,-27686017,3482.375783,3497.193445,3537.207149,3571.634158,3787.005198,3756996124,-49917347,0.008174,3521.060791,3491.006511,3476.508754,5071623601,5179495964,5732984109,3806913471,3837768841,4147351465,39.63307923,0,0
2/4/2019,61,20,11,0,0,0,0,72,75,33,0,14,9,0,61,61,21,14,3,5,17,6,-5,0,0,0,-3,-17,-4,-1,2,1,-5,-36,10,-3,-1,-1,3467.21167,3476.223877,3442.586914,3459.154053,5332718886,-4.859375,288781302,3470.764918,3487.683597,3526.800069,3560.921767,3774.14829,3770858317,13862193,0.005867,3464.013428,3481.409424,3474.894985,5043937584,5149426690,5507811024,3756996124,3778255971,3978630136,39.36293144,0,0
2/5/2019,74,16,12,2,0,0,0,86,84,37,0,21,9,0,83,68,20,17,4,13,-4,1,2,0,0,0,14,9,4,0,7,0,0,22,7,-1,3,1,3454.950928,3478.148193,3451.937012,3466.357422,5227549545,7.203369,-105169341,3468.56117,3482.352053,3518.74105,3551.915639,3762.07806,3691717612,-79140705,0.009444,3459.154053,3463.174968,3477.500768,5332718886,5201402005,5412152460,3770858317,3739857351,3905133255,40.01564334,0,0
2/6/2019,89,9,11,5,0,0,0,73,77,35,0,17,13,0,83,64,25,19,4,15,-7,-1,3,0,0,0,-13,-7,-2,0,-4,4,0,0,-4,5,2,0,3469.091797,3469.091797,3398.56543,3413.767822,5482196038,-52.5896,254646493,3441.164496,3465.205995,3504.744619,3538.758704,3748.418835,4271302713,579585101,0.019997,3466.357422,3446.426432,3467.155936,5227549545,5347488156,5344592947,3691717612,3911292881,3908268763,36.89330618,0,0
2/7/2019,73,7,10,5,0,0,0,65,81,37,0,21,23,0,93,74,26,15,5,-16,-2,-1,0,0,0,0,-8,4,2,0,4,10,0,10,10,1,-4,1,3414.929443,3427.945557,3394.218506,3399.47168,5004962683,-14.296142,-477233355,3420.318088,3448.772417,3490.708227,3525.493273,3734.734633,3569921563,-701381150,0.004701,3413.767822,3426.532308,3458.824358,5482196038,5238236089,5226559292,4271302713,3844313963,3831015247,36.06937251,0,0
2/8/2019,61,7,2,0,0,0,0,67,80,35,0,11,6,0,74,70,30,15,5,-12,0,-8,-5,0,0,0,2,-1,-2,0,-10,-17,0,-19,-4,4,0,0,3401.376465,3695.614014,3391.023682,3666.780273,7735623101,267.308593,2730660418,3543.549181,3503.274381,3514.1845,3538.949178,3732.069756,6153689552,2583767989,0.02231,3399.47168,3493.339925,3484.37221,5004962683,6074260607,5556944491,3569921563,4664971276,4145914193,55.90080503,0,1
2/9/2019,76,14,8,5,0,6,0,77,53,20,0,9,9,0,65,60,25,16,4,15,7,6,5,0,6,0,10,-27,-15,0,-2,3,0,-9,-10,-5,1,-1,3671.585938,3679.941406,3646.559326,3671.203613,6158833645,4.42334,-1576789456,3607.376397,3545.256689,3535.120382,3551.544838,3729.682849,4749715865,-1403973687,0.007585,3666.780273,3579.151855,3505.821184,7735623101,6299806476,5712260212,6153689552,4824442327,4280600249,56.14324471,0,0
2/10/2019,75,9,5,11,0,0,0,92,69,29,0,6,9,0,69,59,24,10,3,-1,-5,-3,6,0,-6,0,15,16,9,0,-3,0,0,4,-1,-1,-6,-1,3673.201416,3695.036133,3640.97998,3690.188232,6282256903,18.984619,123423258,3648.782314,3581.489575,3555.796095,3564.748971,3728.13404,4965113768,215397903,0.008247,3671.203613,3676.057373,3538.131871,6158833645,6725571216,5889162972,4749715865,5289506395,4453188484,57.23004094,0,0
2/11/2019,66,13,6,0,0,0,0,68,57,24,0,8,22,0,76,60,25,14,7,-9,4,1,-11,0,0,0,-24,-12,-5,0,2,13,0,7,1,1,4,4,3695.613037,3695.613037,3642.287842,3648.430664,6277056434,-41.757568,-5200469,3648.606489,3598.224847,3568.147371,3572.718656,3725.008418,5144064149,178950381,0.010938,3690.188232,3669.940836,3565.171387,6282256903,6239382327,6024068336,4965113768,4952964594,4649360746,54.05695939,0,0
2/12/2019,53,11,3,5,0,0,0,78,54,20,0,10,13,0,72,65,28,15,5,-13,-2,-3,5,0,0,0,10,-3,-4,0,2,-9,0,-4,5,3,1,-2,3642.751953,3668.586914,3618.556885,3653.528564,6480384532,5.0979,203328098,3651.067527,3612.050776,3579.53153,3580.414838,3722.205286,5105059634,-39004515,0.009151,3648.430664,3664.049153,3591.910121,6277056434,6346565956,6203044762,5144064149,5071412517,4851266749,54.38943776,0,0
2/13/2019,59,10,7,6,0,0,0,67,56,21,0,12,5,4,68,76,27,13,3,6,-1,4,1,0,0,0,-11,2,1,0,2,-8,4,-4,11,-1,-2,-2,3653.604004,3669.746582,3617.246338,3632.070557,6438903823,-21.458007,-41480709,3641.569042,3617.055721,3586.536734,3585.33443,3718.670591,5228665975,123606341,0.007745,3653.528564,3644.676595,3623.096226,6480384532,6398781596,6339717303,5105059634,5159263253,4988032929,52.66191774,0,0
2/14/2019,65,7,10,5,0,0,0,64,54,22,0,10,4,4,62,68,23,14,8,6,-3,3,-1,0,0,0,-3,-2,1,0,-2,-1,0,-6,-8,-4,1,5,3631.170166,3646.256592,3607.697754,3616.880859,6271044418,-15.189698,-167859405,3629.22495,3617.012006,3590.582617,3588.338852,3714.678837,4761618448,-467047527,0.008976,3632.070557,3634.159993,3654.15468,6438903823,6396777591,6520586122,5228665975,5031781352,5158275342,51.41694671,0,0
2/15/2019,60,16,3,4,0,0,0,68,57,23,0,10,5,0,68,65,23,17,5,-5,9,-7,-1,0,0,0,4,3,1,0,0,1,-4,6,-3,0,3,-3,3617.368408,3647.795166,3608.206543,3620.810791,6091952231,3.929932,-179092187,3625.017871,3617.961702,3594.61304,3591.431418,3710.997737,5016161093,254542645,0.006823,3616.880859,3623.254069,3647.587611,6271044418,6267300157,6285775998,4761618448,5002148505,4995771276,51.73486585,0,0
2/16/2019,66,7,3,8,0,0,0,89,80,43,1,9,0,4,73,61,25,13,4,6,-9,0,4,0,0,0,21,23,20,1,-1,-5,4,5,-4,2,-4,-1,3615.270264,3652.841309,3615.270264,3629.787598,5934744052,8.976807,-157208179,3627.402734,3620.918176,3599.302981,3595.084387,3707.813025,4506743621,-509417472,0.008375,3620.810791,3622.493083,3641.671038,6091952231,6099246900,6253763199,5016161093,4761507721,4961060955,52.49949635,0,0
2/17/2019,65,10,7,5,0,0,0,88,83,48,0,13,0,0,70,58,24,11,3,-1,3,4,-3,0,0,0,-1,3,5,-1,4,0,-4,-3,-3,-1,-2,-1,3633.359375,3680.537354,3619.182129,3673.836182,7039512503,44.048584,1104768451,3650.619458,3634.147678,3609.240741,3602.584558,3706.4806,5746888553,1240144932,0.013875,3629.787598,3641.47819,3639.335031,5934744052,6355402929,6361942570,4506743621,5089931089,5072743068,56.16889787,0,0
2/18/2019,51,18,20,7,0,0,3,76,87,39,0,12,13,0,74,70,28,16,4,-14,8,13,2,0,0,3,-12,4,-9,0,-1,13,0,4,12,4,5,1,3671.369873,3936.665039,3669.982422,3915.714355,9908216640,241.878173,2868704137,3783.166907,3704.539347,3650.10389,3632.406443,3714.685846,9082574152,3335685599,0.017957,3673.836182,3739.779378,3677.518415,7039512503,7627491065,6880679743,5746888553,6445402109,5635387354,69.91319435,0,0
2/19/2019,93,12,12,8,0,0,0,78,73,39,0,15,8,4,85,71,26,19,4,42,-6,-8,1,0,0,-3,2,-14,0,0,3,-5,4,11,1,-2,3,0,3911.661621,4010.879395,3908.153076,3947.094482,9933626655,31.380127,25410015,3865.130694,3765.178131,3689.702635,3662.376733,3723.79991,9304885086,222310934,0.009673,3915.714355,3845.54834,3719.456403,9908216640,8960451933,7374000046,9082574152,8044782597,6235362418,71.17600155,-1,0
2/20/2019,80,4,5,4,0,0,4,69,72,35,1,17,13,3,71,66,26,14,5,-13,-8,-7,-4,0,0,4,-9,-1,-4,1,2,5,-1,-14,-5,0,-5,1,3946.685059,4000.486328,3926.246826,3999.820557,8693373948,52.726075,-1240252707,3932.475626,3823.838737,3731.051692,3694.51424,3734.624249,8091720630,-1213164456,0.011024,3947.094482,3954.209798,3771.992118,9933626655,9511739081,7696067207,9304885086,8826393289,6644370226,73.21060295,0,0
2/21/2019,84,15,6,2,0,0,0,74,74,39,1,22,11,4,100,72,31,14,4,4,11,1,-2,0,0,-4,5,2,4,0,5,-2,1,29,6,5,0,-1,4000.256836,4010.009521,3940.108154,3954.118164,7775128102,-45.702393,-918245846,3943.296895,3856.408594,3760.793888,3719.238423,3743.231853,6765318432,-1326402198,0.009182,3999.820557,3967.011068,3820.168876,8693373948,8800709568,7910936304,8091720630,8053974716,6930613081,68.68491448,0,0
